rowkey,source_date,location,radius,confidence,mode,satellite,kecamatan,kabupaten,provinsi,created_at,original_id
dac185f3-73dd-4d5c-947a-13ebed811b0f,2021-04-21 04:35:30,0101000020E6100000EBC6FD3F35D15E40420DF85F5B9DF0BF,1125,8,cluster,snpp,Lamala,Banggai,Sulawesi Tengah,2021-04-21 06:42:22.060374,3295634
8f2cf71f-dd80-4d35-8648-84f6030b6afb,2021-04-21 04:35:30,0101000020E610000043B603E065DC5E40F9533E5F0E76F7BF,1125,8,cluster,snpp,Totikum Selatan,Banggai Kepulauan,Sulawesi Tengah,2021-04-21 06:42:22.060374,3295651
62b09147-8df9-4fac-a94b-875c6520554c,2021-04-21 04:35:30,0101000020E6100000FB9AFE4F1202604019241A308AEE09C0,1280,8,cluster,snpp,Huamual,Seram Bagian Barat,Maluku,2021-04-21 06:42:22.060374,3295643
33a5fa69-5f47-4ff6-a962-2eb64099a873,2021-04-21 04:35:30,0101000020E6100000BB6503C023E15D40502026C0340508C0,1125,8,cluster,snpp,Pana,Mamasa,Sulawesi Barat,2021-04-21 06:42:22.060374,3295647
fd2ccb93-4cbc-4cb7-b32e-6b17347b12e5,2021-04-21 04:35:30,0101000020E61000008CC1FD5F39E65D403FEBD09FECD402C0,1125,8,cluster,snpp,Kalumpang,Mamuju,Sulawesi Barat,2021-04-21 06:42:22.060374,3295650
915a92db-d15c-498d-aa81-24cd2648ec7a,2021-04-21 04:35:30,0101000020E6100000F88F01B0ECE65D402BA391CF2B1205C0,1280,8,cluster,snpp,Kalumpang,Mamuju,Sulawesi Barat,2021-04-21 06:42:22.060374,3295648
f3d5189b-0b43-4362-a3ee-4f90966071c4,2021-04-21 04:35:30,0101000020E61000002BA504500EF95D40A313954F8744F3BF,1280,8,cluster,snpp,Dolo Selatan,Sigi,Sulawesi Tengah,2021-04-21 06:42:22.060374,3295637
0d6286c6-3978-4242-aee0-91228dc8c17a,2021-04-21 04:35:30,0101000020E6100000D94104A03A145E40CEA896003EC0F9BF,1125,8,cluster,snpp,Lore Tengah,Poso,Sulawesi Tengah,2021-04-21 06:42:22.060374,3295652
3c92a2ab-4d38-4305-8244-be86e5469fd6,2021-04-21 04:35:30,0101000020E6100000E07E0220B5FD5D40D19610FFF249F6BF,1280,8,cluster,snpp,Kulawi,Sigi,Sulawesi Tengah,2021-04-21 06:42:22.060374,3295635
e183aa55-c4cf-4cbd-9d8b-0d8d5be3312e,2021-04-21 04:35:30,0101000020E6100000E4BCFF8F535C5E40C1FC36404049F1BF,1280,8,cluster,snpp,Ulubongka,Tojounauna,Sulawesi Tengah,2021-04-21 06:42:22.060374,3295636
9e93b434-4153-452e-b2c4-81821ac5378f,2021-04-21 04:35:30,0101000020E61000007E86FDBF86F25D40209418801D0AEABF,1280,8,cluster,snpp,Banawa,Donggala,Sulawesi Tengah,2021-04-21 06:42:22.060374,3295638
00d68bba-684a-49be-996c-ba63e2aeee64,2021-04-21 04:35:30,0101000020E6100000E8BB00A06F095E409BCBEC775189CE3F,1125,8,cluster,snpp,Sidoan,Parigimoutong,Sulawesi Tengah,2021-04-21 06:42:22.060374,3295642
9b6ff2bc-be95-4342-8b2c-fc32af3de648,2021-04-21 04:35:30,0101000020E6100000526FFC3F3DB25E40439217A1F107E23F,1125,8,cluster,snpp,Bongomeme,Gorontalo,Gorontalo,2021-04-21 06:42:22.060374,3295640
21e92868-9800-41c6-9b5e-e4ab5df784ff,2021-04-21 04:35:30,0101000020E61000007E47016004A85E409E7F9ADEEE3AE13F,1125,8,cluster,snpp,Paguyamanpantai,Boalemo,Gorontalo,2021-04-21 06:42:22.060374,3295641
d9a94612-ae73-4a20-bd94-18e3f02d05a2,2021-04-21 04:35:30,0101000020E6100000C56E0280010060408735321BA6EEDE3F,1125,7,cluster,snpp,Weda Tengah,Halmahera Tengah,Maluku Utara,2021-04-21 06:42:22.060374,3295639
fe3133a8-cb35-4d95-a777-faccf101563b,2021-04-21 04:35:30,0101000020E61000008152FEFF89296040C1BD3AE01D5507C0,1125,7,pixel,snpp,Seram Utara,Maluku Tengah,Maluku,2021-04-21 06:42:22.391782,277273
d14313d4-9f2c-4c7c-8163-55a66924e16e,2021-04-21 04:35:30,0101000020E6100000952500206329604045C05BFF324807C0,1125,7,pixel,snpp,Seram Utara,Maluku Tengah,Maluku,2021-04-21 06:42:22.391782,277274
c5fd5529-c3f3-44fe-94a2-528bfe75945b,2021-04-21 04:35:30,0101000020E610000056A1FD1F92806040513682E0338AF4BF,1125,8,pixel,snpp,Teminabuan,Sorong Selatan,Papua Barat,2021-04-21 06:42:22.391782,277275
01ecdb0d-6389-45cb-b1b4-c426c8fb66e8,2021-04-21 04:35:30,0101000020E6100000CED20440CBDB5F40FA565660E958F7BF,1125,8,pixel,snpp,Obi,Halmahera Selatan,Maluku Utara,2021-04-21 06:42:22.391782,277279
1b5ab942-0cdd-454d-abb6-94ce7c9e7a9a,2021-04-21 04:35:30,0101000020E61000009F6DFB3F03DC5F4004743EC08354F7BF,1125,8,pixel,snpp,Obi,Halmahera Selatan,Maluku Utara,2021-04-21 06:42:22.391782,277280
662ed8a0-c64b-4b60-bdc9-4aee49c7259f,2021-04-21 04:35:30,0101000020E6100000EBC6FD3F35D15E40420DF85F5B9DF0BF,1125,8,pixel,snpp,Lamala,Banggai,Sulawesi Tengah,2021-04-21 06:42:22.391782,277258
ca96fa28-1031-4e9c-b065-cc22de7d1529,2021-04-21 04:35:30,0101000020E610000043B603E065DC5E40F9533E5F0E76F7BF,1125,8,pixel,snpp,Totikum Selatan,Banggai Kepulauan,Sulawesi Tengah,2021-04-21 06:42:22.391782,277282
d6b22ed8-5d53-47ee-b6c0-04ab016d7300,2021-04-21 04:35:30,0101000020E6100000BA3EFF7F14026040AFE3E8BF41F209C0,1125,8,pixel,snpp,Huamual,Seram Bagian Barat,Maluku,2021-04-21 06:42:22.391782,277272
7f5b609e-769c-4db6-940f-3974b055a1c9,2021-04-21 04:35:30,0101000020E61000003CF7FD1F1002604082644BA0D2EA09C0,1125,8,pixel,snpp,Huamual,Seram Bagian Barat,Maluku,2021-04-21 06:42:22.391782,277271
2f19cd0a-0e25-425c-91bb-e344dd5f8224,2021-04-21 04:35:30,0101000020E6100000BB6503C023E15D40502026C0340508C0,1125,8,pixel,snpp,Pana,Mamasa,Sulawesi Barat,2021-04-21 06:42:22.391782,277276
aa7f6ee0-72e5-432a-a309-7d2659d22928,2021-04-21 04:35:30,0101000020E61000008CC1FD5F39E65D403FEBD09FECD402C0,1125,8,pixel,snpp,Kalumpang,Mamuju,Sulawesi Barat,2021-04-21 06:42:22.391782,277281
93eaa043-b970-4ce8-bac2-8bb6b57703b4,2021-04-21 04:35:30,0101000020E610000021A80120FAE65D403CCDB85FF41305C0,1125,8,pixel,snpp,Kalumpang,Mamuju,Sulawesi Barat,2021-04-21 06:42:22.391782,277277
71b93cf6-46fe-46f9-8c6d-8ab6be191923,2021-04-21 04:35:30,0101000020E6100000CF770140DFE65D401B796A3F631005C0,1125,8,pixel,snpp,Kalumpang,Mamuju,Sulawesi Barat,2021-04-21 06:42:22.391782,277278
30de4e8f-301d-466c-9cba-93362c57003a,2021-04-21 04:35:30,0101000020E6100000602C04200BF95D40123078A06746F3BF,1125,8,pixel,snpp,Dolo Selatan,Sigi,Sulawesi Tengah,2021-04-21 06:42:22.391782,277264
cfe57f04-6588-42b5-abf5-4708e46140c5,2021-04-21 04:35:30,0101000020E6100000F71D058011F95D4033F7B1FEA642F3BF,1125,8,pixel,snpp,Dolo Selatan,Sigi,Sulawesi Tengah,2021-04-21 06:42:22.391782,277263
5a15d8f0-b7b5-4938-a550-7e776bf284ba,2021-04-21 04:35:30,0101000020E6100000D94104A03A145E40CEA896003EC0F9BF,1125,8,pixel,snpp,Lore Tengah,Poso,Sulawesi Tengah,2021-04-21 06:42:22.391782,277283
88dbf839-f549-4071-bfb5-d11d822260e8,2021-04-21 04:35:30,0101000020E6100000BAFF0220B2FD5D4040FD46BFA64CF6BF,1125,8,pixel,snpp,Kulawi,Sigi,Sulawesi Tengah,2021-04-21 06:42:22.391782,277260
d9c7c64b-b507-4e75-bd95-4a2c3bb9d955,2021-04-21 04:35:30,0101000020E610000007FE0120B8FD5D406330DA3E3F47F6BF,1125,8,pixel,snpp,Kulawi,Sigi,Sulawesi Tengah,2021-04-21 06:42:22.391782,277259
bde835a5-a9ca-43d4-98b2-321ec6a86c17,2021-04-21 04:35:30,0101000020E61000005009FC9F4B5C5E40C7EA5E409246F1BF,1125,8,pixel,snpp,Ulubongka,Tojounauna,Sulawesi Tengah,2021-04-21 06:42:22.391782,277261
9553cfeb-5cd9-4a15-b182-2c6e82fd98d2,2021-04-21 04:35:30,0101000020E6100000787003805B5C5E40BC0E0F40EE4BF1BF,1125,8,pixel,snpp,Ulubongka,Tojounauna,Sulawesi Tengah,2021-04-21 06:42:22.391782,277262
64291559-b463-4ce0-8ec5-df7a79d0b3b3,2021-04-21 04:35:30,0101000020E61000005707FEBF83F25D40E030D120050FEABF,1125,8,pixel,snpp,Banawa,Donggala,Sulawesi Tengah,2021-04-21 06:42:22.391782,277266
e66c4a5d-d56d-4e9f-8e1b-2f5232cc6e73,2021-04-21 04:35:30,0101000020E6100000A505FDBF89F25D4061F75FDF3505EABF,1125,8,pixel,snpp,Banawa,Donggala,Sulawesi Tengah,2021-04-21 06:42:22.391782,277265
00436eb6-0c0c-4238-9248-92be7eafcfd4,2021-04-21 04:35:30,0101000020E6100000E8BB00A06F095E409BCBEC775189CE3F,1125,8,pixel,snpp,Sidoan,Parigimoutong,Sulawesi Tengah,2021-04-21 06:42:22.391782,277270
633e780e-9c9b-4b24-abff-e49054320e06,2021-04-21 04:35:30,0101000020E6100000526FFC3F3DB25E40439217A1F107E23F,1125,8,pixel,snpp,Bongomeme,Gorontalo,Gorontalo,2021-04-21 06:42:22.391782,277268
87eeb38f-4df8-4c6f-8df7-de571dc22196,2021-04-21 04:35:30,0101000020E61000007E47016004A85E409E7F9ADEEE3AE13F,1125,8,pixel,snpp,Paguyamanpantai,Boalemo,Gorontalo,2021-04-21 06:42:22.391782,277269
b009e046-a37a-4a0b-a1f4-56caf4f9da2b,2021-04-21 04:35:30,0101000020E6100000C56E0280010060408735321BA6EEDE3F,1125,7,pixel,snpp,Weda Tengah,Halmahera Tengah,Maluku Utara,2021-04-21 06:42:22.391782,277267
